time,temp_rtd [°C],temp_r [°C],temp_p [°C],humi_r [%],pressure_r [hPa],pressure_p [hPa]
2020-05-17 17:04:31,33.5405,35.1780,34.2921,44.2587,1012.6010,1013.5738
2020-05-17 17:04:40,33.5314,35.1683,34.2824,44.2875,1012.5655,1013.5201
2020-05-17 17:04:47,33.5224,35.1587,34.2727,44.2875,1012.5655,1013.6275
2020-05-17 17:04:55,33.5134,35.1491,34.2630,44.3164,1012.5840,1013.5738
2020-05-17 17:05:03,33.5044,35.1395,34.2534,44.3452,1012.5313,1013.5201
2020-05-17 17:05:11,33.4954,35.1299,34.2438,44.3683,1012.5854,1013.5393
2020-05-17 17:05:19,33.4864,35.1204,34.2342,44.3741,1012.5669,1013.4896
2020-05-17 17:05:27,33.4774,35.1108,34.2246,44.3972,1012.5940,1013.5049
2020-05-17 17:05:35,33.4685,35.1013,34.2150,44.4433,1012.5684,1013.5049
2020-05-17 17:05:43,33.4596,35.0918,34.2055,44.4375,1012.5143,1013.5585
2020-05-17 17:05:51,33.4507,35.0823,34.1959,44.4722,1012.6039,1013.5433
2020-05-17 17:05:59,33.4418,35.0728,34.1864,44.4722,1012.5684,1013.5433
2020-05-17 17:06:07,33.4329,35.0634,34.1769,44.5068,1012.5869,1013.4896
2020-05-17 17:06:15,33.4241,35.0539,34.1675,44.5357,1012.5869,1013.5433
2020-05-17 17:06:23,33.4152,35.0445,34.1580,44.5184,1012.6139,1013.4972
2020-05-17 17:06:31,33.4064,35.0351,34.1486,44.5357,1012.6409,1013.5012
2020-05-17 17:06:39,33.3976,35.0257,34.1392,44.5819,1012.5968,1013.4935
2020-05-17 17:06:47,33.3888,35.0163,34.1298,44.5819,1012.6054,1013.4054
2020-05-17 17:06:54,33.3801,35.0070,34.1204,44.6049,1012.5342,1013.5625
2020-05-17 17:07:03,33.3713,34.9977,34.1110,44.6281,1012.5698,1013.5051
2020-05-17 17:07:10,33.3626,34.9883,34.1017,44.6338,1012.6153,1013.5128
2020-05-17 17:07:19,33.3538,34.9790,34.0923,44.6511,1012.5527,1013.5051
2020-05-17 17:07:27,33.3451,34.9698,34.0830,44.6742,1012.5712,1013.4859
2020-05-17 17:07:35,33.3365,34.9605,34.0737,44.6569,1012.5798,1013.4899
2020-05-17 17:07:43,33.3278,34.9512,34.0644,44.7204,1012.5086,1013.4975
2020-05-17 17:07:51,33.3191,34.9420,34.0552,44.7607,1012.5727,1013.5128
2020-05-17 17:07:59,33.3105,34.9328,34.0459,44.7550,1012.6168,1013.5167
2020-05-17 17:08:07,33.3019,34.9236,34.0367,44.7549,1012.5997,1013.4746
2020-05-17 17:08:15,33.2933,34.9144,34.0275,44.7665,1012.6083,1013.5091
2020-05-17 17:08:23,33.2847,34.9052,34.0183,44.8012,1012.5812,1013.4670
2020-05-17 17:08:31,33.2761,34.8961,34.0091,44.8127,1012.5456,1013.5091
2020-05-17 17:08:39,33.2676,34.8870,33.9999,44.8069,1012.5727,1013.4822
2020-05-17 17:08:47,33.2590,34.8778,33.9908,44.8300,1012.5641,1013.5014
2020-05-17 17:08:55,33.2505,34.8687,33.9817,44.8703,1012.5471,1013.4401
2020-05-17 17:09:03,33.2420,34.8597,33.9726,44.8935,1012.5286,1013.5130
2020-05-17 17:09:12,33.2335,34.8506,33.9635,44.9166,1012.5101,1013.4517
2020-05-17 17:09:20,33.2250,34.8415,33.9544,44.9281,1012.5115,1013.4517
2020-05-17 17:09:28,33.2165,34.8325,33.9453,44.9397,1012.5200,1013.4517
2020-05-17 17:09:36,33.2081,34.8235,33.9363,44.9742,1012.5485,1013.5322
2020-05-17 17:09:43,33.1996,34.8145,33.9273,44.9684,1012.5300,1013.4978
2020-05-17 17:09:52,33.1912,34.8055,33.9182,44.9916,1012.5841,1013.4365
2020-05-17 17:10:00,33.1828,34.7965,33.9092,44.9684,1012.6111,1013.5362
2020-05-17 17:10:08,33.1744,34.7876,33.9003,45.0032,1012.5385,1013.5438
2020-05-17 17:10:17,33.1660,34.7787,33.8913,45.0204,1012.6111,1013.5514
2020-05-17 17:10:24,33.1577,34.7697,33.8823,45.0204,1012.5841,1013.5438
2020-05-17 17:10:33,33.1494,34.7608,33.8734,45.0608,1012.5485,1013.5017
2020-05-17 17:10:40,33.1410,34.7520,33.8645,45.0781,1012.5314,1013.4749
2020-05-17 17:10:49,33.1327,34.7431,33.8556,45.0896,1012.5314,1013.4596
2020-05-17 17:10:57,33.1244,34.7342,33.8467,45.1358,1012.5314,1013.4749
2020-05-17 17:11:05,33.1161,34.7254,33.8378,45.1357,1012.5144,1013.4864
2020-05-17 17:11:13,33.1079,34.7166,33.8290,45.1935,1012.5229,1013.4596
2020-05-17 17:11:21,33.0996,34.7078,33.8201,45.1819,1012.5329,1013.4712
2020-05-17 17:11:30,33.0914,34.6990,33.8113,45.2050,1012.6140,1013.5133
2020-05-17 17:11:37,33.0831,34.6902,33.8025,45.2339,1012.5329,1013.4443
2020-05-17 17:11:46,33.0749,34.6814,33.7937,45.2338,1012.6055,1013.4980
2020-05-17 17:11:54,33.0667,34.6727,33.7850,45.2338,1012.5514,1013.4980
2020-05-17 17:12:02,33.0586,34.6639,33.7762,45.2627,1012.5329,1013.4904
2020-05-17 17:12:10,33.0504,34.6552,33.7675,45.2857,1012.5699,1013.4904
2020-05-17 17:12:18,33.0423,34.6465,33.7587,45.2972,1012.5528,1013.5364
2020-05-17 17:12:27,33.0341,34.6378,33.7500,45.3261,1012.4988,1013.4751
2020-05-17 17:12:34,33.0260,34.6292,33.7413,45.3433,1012.5443,1013.5211
2020-05-17 17:12:43,33.0179,34.6205,33.7326,45.3434,1012.5258,1013.4407
2020-05-17 17:12:51,33.0098,34.6119,33.7240,45.3665,1012.5528,1013.5019
2020-05-17 17:12:59,33.0017,34.6032,33.7153,45.3664,1012.5984,1013.4791
2020-05-17 17:13:08,32.9936,34.5946,33.7067,45.4241,1012.5628,1013.4867
2020-05-17 17:13:16,32.9855,34.5860,33.6981,45.4011,1012.5443,1013.5059
2020-05-17 17:13:24,32.9775,34.5774,33.6895,45.4242,1012.5713,1013.4254
2020-05-17 17:13:32,32.9695,34.5689,33.6809,45.4473,1012.5713,1013.4446
2020-05-17 17:13:41,32.9614,34.5603,33.6723,45.4703,1012.5628,1013.5059
2020-05-17 17:13:49,32.9534,34.5518,33.6637,45.4761,1012.5272,1013.4370
2020-05-17 17:13:57,32.9454,34.5433,33.6552,45.5165,1012.5543,1013.4906
2020-05-17 17:14:06,32.9375,34.5348,33.6466,45.5223,1012.5002,1013.5595
2020-05-17 17:14:13,32.9295,34.5263,33.6381,45.5338,1012.5457,1013.5443
2020-05-17 17:14:22,32.9216,34.5178,33.6296,45.5394,1012.5287,1013.4562
2020-05-17 17:14:31,32.9137,34.5094,33.6212,45.5626,1012.5913,1013.4906
2020-05-17 17:14:38,32.9058,34.5009,33.6127,45.5914,1012.5557,1013.4906
2020-05-17 17:14:47,32.8979,34.4925,33.6042,45.5856,1012.5557,1013.5290
2020-05-17 17:14:55,32.8900,34.4841,33.5958,45.6087,1012.5742,1013.4754
2020-05-17 17:15:04,32.8821,34.4757,33.5874,45.6491,1012.5472,1013.5367
2020-05-17 17:15:12,32.8743,34.4673,33.5790,45.6434,1012.5557,1013.4333
2020-05-17 17:15:20,32.8664,34.4589,33.5706,45.6780,1012.4931,1013.4946
2020-05-17 17:15:29,32.8586,34.4506,33.5622,45.6896,1012.5827,1013.4601
2020-05-17 17:15:36,32.8508,34.4423,33.5538,45.6895,1012.6012,1013.4754
2020-05-17 17:15:45,32.8430,34.4339,33.5455,45.7183,1012.5031,1013.4869
2020-05-17 17:15:53,32.8352,34.4256,33.5372,45.7413,1012.5486,1013.5061
2020-05-17 17:16:02,32.8275,34.4173,33.5288,45.7702,1012.5486,1013.4601
2020-05-17 17:16:10,32.8197,34.4090,33.5205,45.7874,1012.5586,1013.4869
2020-05-17 17:16:18,32.8120,34.4008,33.5122,45.7932,1012.5401,1013.4525
2020-05-17 17:16:27,32.8043,34.3925,33.5040,45.8163,1012.5856,1013.4985
2020-05-17 17:16:35,32.7966,34.3843,33.4957,45.8394,1012.5586,1013.5253
2020-05-17 17:16:43,32.7889,34.3760,33.4875,45.8508,1012.5771,1013.4985
2020-05-17 17:16:52,32.7812,34.3678,33.4792,45.8797,1012.5956,1013.4793
2020-05-17 17:17:00,32.7735,34.3596,33.4710,45.8855,1012.4960,1013.4832
2020-05-17 17:17:09,32.7658,34.3514,33.4628,45.9027,1012.5956,1013.4448
2020-05-17 17:17:17,32.7582,34.3433,33.4546,45.8913,1012.5856,1013.4640
2020-05-17 17:17:25,32.7506,34.3351,33.4465,45.9143,1012.5145,1013.4985
2020-05-17 17:17:34,32.7429,34.3270,33.4383,45.9201,1012.5500,1013.4832
2020-05-17 17:17:42,32.7353,34.3189,33.4302,45.9432,1012.6311,1013.4832
2020-05-17 17:17:50,32.7277,34.3107,33.4221,45.9662,1012.4789,1013.4564
2020-05-17 17:17:58,32.7202,34.3026,33.4139,45.9662,1012.5600,1013.5101
2020-05-17 17:18:07,32.7126,34.2946,33.4058,45.9776,1012.5159,1013.4680
2020-05-17 17:18:16,32.7050,34.2865,33.3978,46.0007,1012.5429,1013.4948
2020-05-17 17:18:24,32.6975,34.2784,33.3897,46.0237,1012.5074,1013.4948
2020-05-17 17:18:32,32.6900,34.2704,33.3816,46.0355,1012.5059,1013.5216
2020-05-17 17:18:40,32.6825,34.2623,33.3736,46.0642,1012.4803,1013.5064
2020-05-17 17:18:49,32.6750,34.2543,33.3656,46.0699,1012.6070,1013.4643
2020-05-17 17:18:57,32.6675,34.2463,33.3575,46.0756,1012.4988,1013.4183
2020-05-17 17:19:05,32.6600,34.2383,33.3495,46.1045,1012.6070,1013.4527
2020-05-17 17:19:14,32.6525,34.2303,33.3415,46.1103,1012.4988,1013.4643
2020-05-17 17:19:22,32.6451,34.2224,33.3335,46.1506,1012.4903,1013.4911
2020-05-17 17:19:31,32.6376,34.2144,33.3256,46.1390,1012.5628,1013.5103
2020-05-17 17:19:39,32.6302,34.2065,33.3176,46.1506,1012.6255,1013.4758
2020-05-17 17:19:48,32.6228,34.1985,33.3097,46.1736,1012.5003,1013.4566
2020-05-17 17:19:56,32.6154,34.1906,33.3018,46.1967,1012.5088,1013.4222
2020-05-17 17:20:04,32.6080,34.1827,33.2938,46.2025,1012.5273,1013.5103
2020-05-17 17:20:13,32.6006,34.1748,33.2859,46.2083,1012.5628,1013.5142
2020-05-17 17:20:22,32.5933,34.1670,33.2780,46.2370,1012.5372,1013.4950
2020-05-17 17:20:30,32.5859,34.1591,33.2702,46.2717,1012.5273,1013.4950
2020-05-17 17:20:39,32.5786,34.1513,33.2623,46.2716,1012.5102,1013.4530
2020-05-17 17:20:47,32.5712,34.1434,33.2545,46.2773,1012.4746,1013.4606
2020-05-17 17:20:56,32.5639,34.1356,33.2466,46.3119,1012.6098,1013.4990
2020-05-17 17:21:05,32.5566,34.1278,33.2388,46.2889,1012.5828,1013.4453
2020-05-17 17:21:12,32.5493,34.1200,33.2310,46.3177,1012.5287,1013.4301
2020-05-17 17:21:21,32.5420,34.1122,33.2232,46.3407,1012.6013,1013.4990
2020-05-17 17:21:29,32.5348,34.1044,33.2154,46.3753,1012.5657,1013.4569
2020-05-17 17:21:38,32.5275,34.0967,33.2076,46.3638,1012.5657,1013.4569
2020-05-17 17:21:47,32.5203,34.0889,33.1998,46.3869,1012.5116,1013.4416
2020-05-17 17:21:55,32.5130,34.0812,33.1921,46.3754,1012.5828,1013.5450
2020-05-17 17:22:04,32.5058,34.0735,33.1843,46.4273,1012.5657,1013.4301
2020-05-17 17:22:12,32.4986,34.0658,33.1766,46.4502,1012.5216,1013.3803
2020-05-17 17:22:21,32.4914,34.0581,33.1689,46.4560,1012.5216,1013.5221
2020-05-17 17:22:29,32.4842,34.0504,33.1612,46.4732,1012.6212,1013.5413
2020-05-17 17:22:37,32.4770,34.0428,33.1535,46.4790,1012.6212,1013.5068
2020-05-17 17:22:46,32.4699,34.0351,33.1458,46.5020,1012.5316,1013.4800
2020-05-17 17:22:54,32.4627,34.0275,33.1382,46.5137,1012.5757,1013.4953
2020-05-17 17:23:03,32.4556,34.0198,33.1305,46.5310,1012.6297,1013.5068
2020-05-17 17:23:12,32.4485,34.0122,33.1229,46.5369,1012.5842,1013.4800
2020-05-17 17:23:20,32.4413,34.0046,33.1153,46.5714,1012.6297,1013.4571
2020-05-17 17:23:29,32.4342,33.9970,33.1077,46.5886,1012.5316,1013.4916
2020-05-17 17:23:37,32.4271,33.9895,33.1001,46.6058,1012.5230,1013.4916
2020-05-17 17:23:46,32.4201,33.9819,33.0925,46.6289,1012.6496,1013.5720
2020-05-17 17:23:55,32.4130,33.9743,33.0849,46.6461,1012.6141,1013.5376
2020-05-17 17:24:03,32.4060,33.9668,33.0773,46.6692,1012.6141,1013.5376
2020-05-17 17:24:12,32.3989,33.9592,33.0698,46.6864,1012.6055,1013.5300
2020-05-17 17:24:20,32.3919,33.9517,33.0623,46.6979,1012.5970,1013.4495
2020-05-17 17:24:29,32.3849,33.9442,33.0547,46.7211,1012.6055,1013.5108
2020-05-17 17:24:37,32.3779,33.9367,33.0472,46.7154,1012.6681,1013.5568
2020-05-17 17:24:46,32.3709,33.9292,33.0397,46.7269,1012.6141,1013.5223
2020-05-17 17:24:55,32.3639,33.9218,33.0322,46.7384,1012.5785,1013.5147
2020-05-17 17:25:03,32.3569,33.9143,33.0248,46.7382,1012.6070,1013.6104
2020-05-17 17:25:11,32.3500,33.9069,33.0173,46.7671,1012.6425,1013.5147
2020-05-17 17:25:20,32.3430,33.8994,33.0099,46.7727,1012.5984,1013.5683
2020-05-17 17:25:28,32.3361,33.8920,33.0024,46.7786,1012.6340,1013.5071
2020-05-17 17:25:38,32.3291,33.8846,32.9950,46.8076,1012.6596,1013.5147
2020-05-17 17:25:46,32.3222,33.8772,32.9876,46.7958,1012.6795,1013.5875
2020-05-17 17:25:54,32.3153,33.8698,32.9802,46.8246,1012.5629,1013.4918
2020-05-17 17:26:03,32.3084,33.8624,32.9728,46.8651,1012.6795,1013.4994
2020-05-17 17:26:12,32.3015,33.8551,32.9654,46.8708,1012.6169,1013.5454
2020-05-17 17:26:21,32.2947,33.8477,32.9581,46.8821,1012.5998,1013.5186
2020-05-17 17:26:29,32.2878,33.8404,32.9507,46.9111,1012.6710,1013.5454
2020-05-17 17:26:38,32.2810,33.8330,32.9434,46.9111,1012.6354,1013.5378
2020-05-17 17:26:47,32.2741,33.8257,32.9361,46.9282,1012.5643,1013.5531
2020-05-17 17:26:55,32.2673,33.8184,32.9287,46.9340,1012.5643,1013.5302
2020-05-17 17:27:04,32.2605,33.8111,32.9214,46.9341,1012.5458,1013.5915
2020-05-17 17:27:13,32.2537,33.8038,32.9141,46.9858,1012.5742,1013.4842
2020-05-17 17:27:21,32.2469,33.7965,32.9069,46.9686,1012.5913,1013.6567
2020-05-17 17:27:30,32.2401,33.7893,32.8996,46.9917,1012.6454,1013.5762
2020-05-17 17:27:39,32.2333,33.7820,32.8923,47.0090,1012.6724,1013.5034
2020-05-17 17:27:47,32.2265,33.7748,32.8851,47.0147,1012.6368,1013.5149
2020-05-17 17:27:56,32.2198,33.7676,32.8778,47.0205,1012.5828,1013.6146
2020-05-17 17:28:04,32.2130,33.7603,32.8706,47.0435,1012.6013,1013.5417
2020-05-17 17:28:13,32.2063,33.7531,32.8634,47.0435,1012.5202,1013.7103
2020-05-17 17:28:22,32.1996,33.7460,32.8562,47.0436,1012.6183,1013.6682
2020-05-17 17:28:30,32.1929,33.7388,32.8490,47.0551,1012.6639,1013.6146
2020-05-17 17:28:39,32.1862,33.7316,32.8418,47.0953,1012.6112,1013.5265
2020-05-17 17:28:48,32.1795,33.7245,32.8347,47.1069,1012.6198,1013.5533
2020-05-17 17:28:56,32.1728,33.7173,32.8275,47.1242,1012.6468,1013.6146
2020-05-17 17:29:06,32.1661,33.7102,32.8204,47.1357,1012.6382,1013.6261
2020-05-17 17:29:14,32.1595,33.7031,32.8132,47.1702,1012.6297,1013.4844
2020-05-17 17:29:23,32.1528,33.6960,32.8061,47.1529,1012.6567,1013.5304
2020-05-17 17:29:32,32.1462,33.6889,32.7990,47.1875,1012.6838,1013.5188
2020-05-17 17:29:40,32.1396,33.6818,32.7919,47.2047,1012.6667,1013.6645
2020-05-17 17:29:49,32.1330,33.6747,32.7848,47.2049,1012.6382,1013.4767
2020-05-17 17:29:58,32.1263,33.6676,32.7777,47.2103,1012.5956,1013.4231
2020-05-17 17:30:07,32.1198,33.6605,32.7707,47.2393,1012.6397,1013.5228
2020-05-17 17:30:16,32.1132,33.6535,32.7636,47.2334,1012.6852,1013.6071
2020-05-17 17:30:24,32.1066,33.6465,32.7566,47.2564,1012.5956,1013.5764
2020-05-17 17:30:33,32.1000,33.6394,32.7495,47.2623,1012.6582,1013.5459
2020-05-17 17:30:42,32.0935,33.6324,32.7425,47.2737,1012.6411,1013.5688
2020-05-17 17:30:51,32.0869,33.6254,32.7355,47.3084,1012.6311,1013.5764
2020-05-17 17:31:00,32.0804,33.6184,32.7285,47.3027,1012.6311,1013.5956
2020-05-17 17:31:08,32.0739,33.6115,32.7215,47.3428,1012.6596,1013.5956
2020-05-17 17:31:17,32.0674,33.6045,32.7145,47.3545,1012.6766,1013.6224
2020-05-17 17:31:26,32.0609,33.5975,32.7075,47.3660,1012.6411,1013.5688
2020-05-17 17:31:34,32.0544,33.5906,32.7006,47.3718,1012.6226,1013.6684
2020-05-17 17:31:44,32.0479,33.5836,32.6937,47.4120,1012.5970,1013.6340
2020-05-17 17:31:53,32.0414,33.5767,32.6867,47.4293,1012.5970,1013.5995
2020-05-17 17:32:01,32.0349,33.5698,32.6798,47.4293,1012.5700,1013.5382
2020-05-17 17:32:10,32.0285,33.5629,32.6729,47.4351,1012.6596,1013.5382
2020-05-17 17:32:19,32.0221,33.5560,32.6660,47.4581,1012.5700,1013.5382
2020-05-17 17:32:28,32.0156,33.5491,32.6591,47.4697,1012.6055,1013.5651
2020-05-17 17:32:37,32.0092,33.5422,32.6522,47.4870,1012.6781,1013.5919
2020-05-17 17:32:45,32.0028,33.5354,32.6453,47.5098,1012.5984,1013.6379
2020-05-17 17:32:54,31.9964,33.5285,32.6385,47.5156,1012.5799,1013.5498
2020-05-17 17:33:03,31.9900,33.5217,32.6316,47.5155,1012.7250,1013.6034
2020-05-17 17:33:12,31.9836,33.5148,32.6248,47.5271,1012.6254,1013.5153
2020-05-17 17:33:21,31.9773,33.5080,32.6180,47.5386,1012.6439,1013.5766
2020-05-17 17:33:30,31.9709,33.5012,32.6112,47.5502,1012.6069,1013.5498
2020-05-17 17:33:38,31.9646,33.4944,32.6043,47.5672,1012.5998,1013.6034
2020-05-17 17:33:48,31.9582,33.4876,32.5976,47.5788,1012.6354,1013.5958
2020-05-17 17:33:56,31.9519,33.4808,32.5908,47.6193,1012.6709,1013.6034
2020-05-17 17:34:05,31.9456,33.4741,32.5840,47.5904,1012.6624,1013.6150
2020-05-17 17:34:14,31.9393,33.4673,32.5772,47.6133,1012.5372,1013.5077
2020-05-17 17:34:23,31.9330,33.4606,32.5705,47.6596,1012.6083,1013.5882
2020-05-17 17:34:32,31.9266,33.4538,32.5637,47.6653,1012.6268,1013.5997
2020-05-17 17:34:41,31.9204,33.4471,32.5570,47.6767,1012.6994,1013.6150
2020-05-17 17:34:49,31.9141,33.4404,32.5503,47.6940,1012.6098,1013.5921
